1,Define scope name for record based processing,"Since we need to add in a record-level exception strategy and summary report for processing batches of records, we need to decide whether or not we need a new element or for-each for that."
2,Properties editor DataSense integration,Define and implement how DataSense expirience will be with the new properties editor.
2,How to show help in properties editors,How will documentation/help be integrated with properties editors.
2,Finish QueryBuilder UI,Mockups: http://corp.wiki.mulesource.com/display/WP/Connector+Query+Model  Acceptance Criteria: * No extra vertical layout space * No icons for accounts & fields * Field type is shown in field list (see mockups) * Field list is not shown if the connector 
2,Adapt Studio metadata model to support caching individual types for connectors.,Studio currently stores metadata at the operation level.   CC->operation->types.    We need to store the type information at the connector level so we can easily use it for query builder and the 'Select Metadata Object' feature.
2,Fix Studio classloader issue when mule-common depends on another library.,There is a problem in the way Studio is handling the mule-common classloader and its dependencies in order to use the Service the esb provides to interact with the Mule instance for DataSense.    We need to fix this classloader in order to support the new
2,Studio should store/read correctly the cloud connector versions (assuming multiple plugins available for one cloud connector),We need Studio to store/read correctly the cloud connector when adding/reading it to/from the class path.
2,Studio should choose accordingly among more than one suitable connector for a given runtime,"Studio to choose accordingly among more than one suitable connector for a given runtime (case: 2 connectors, one 3.3+ and another one 3.4+, and we have a 3.5 runtime)"
1,Improve message flow outline,A new outline with a tree structure will allow easier visualization and navigability of the mule configs.    Expected features:  *filter  *go to selected element on double-click or enter key
1,wsdl2java is generating POJO:s without setters,"When using the wsdl2java feature in studio it generates POJOs that are not supported by DataMapper, with missing setters for lists.    There is a way around if the objects are generated with maven but it would be great if something similar could be accomp"
1,Response block not working,"The Response block is not working. When you drop an element in the response section of request-response block, it should wrap it in a response block and add it in the flow."
1,requireClientAuthentication not recognised as attribute of https:tls-server in https connector,attribute requireClientAuthentication not recognised as being part of https:tls-server.. red line in Studio under attribute.
3,Auto-completion and syntax highlighting  of YAML API Speficiation in Studio UI,"As an Studio APIkit developer, I would like to have the APIkit YAML editor perform auto-completion and syntax highlighting of my APIkt interface definition. "
1,NPE when deleting a project ,"Steps to reproduce:   1.- Make a clone of the followed project:     https://github.com/mulesoft/servicesource-dataloader      2.- Do an Import with maven of the project   3.- After the project is imported, delete the project without deleting the files.   "
1,Definition element in SAP gets duplicated,"When defining the embedded XML template inside the SAP outbound endpoint, on each change, moving from Graphical view to XML view will duplicate the child element.    "
2,Support POJO based query builders,Acceptance criteria:  * Works with at least one POJO based connector.
2,Native queries with query editor,"Acceptance Criteria: * User can edit the native query and select the query object type for propagating through the flow * If native query is selected, then the edit query button is not available * If the user has already entered in a DataSense query, the "
2,DataSense query editor full text search support,Acceptance Criteria  * Need to show it working in conjunction with Google contacts connector   * Should be possible to work in conjunction with and without filters.
2,Allow user to set Studio project system properties,"As a user, I want to set the system properties needed to start my application whether it's via Run As, Debug As, or DataSense.    http://corp.wiki.mulesource.com/display/WP/Studio+and+Environments"
2,Deploy to CloudHub sandboxes,"As a CloudHub developer, I want to be able to deploy my application to CloudHub sandboxes.     Mockups: http://corp.wiki.mulesource.com/display/WP/Studio+and+Environments  Sandbox API: corp.wiki.mulesource.com/display/ION/Sandboxes+-+API    "
2,NPE when importing a project with a missing Message Processor / Cloud Connector,"Steps to reproduce:   1.- Look for a project that uses Cloud Connectors not installed in your current version of Studio.   2.- Import the project     Issue: as a result, the project is imported but you get the followed NPE     {code}  java.lang.NullPointe"
1,Hide query builder if user disabled DataSense,"If user doesn't have DataSense, don't show query builder."
1,Remove icons from lists of accounts and fields,Remove icons from lists in Query Builder
2,In Linux when using Salesforce the sObject type is lost when refreshing the UI,"Steps to reproduce:   1.- This is happening in Linux, in Windows and OS X seems to be working fine,   so grab a Linux and Studio  2.- Create a project and a flow with and HTTP and a Salesforce connector.   3.- Clic in the Salesforce CC and configure the c"
2,Connectivity Testing Improve error message,"If a connector doesn't include a min mule version, when the user runs a connectivity test the error is not very usefull.    Test connection failed: Invalid global element. Cannot access the global element to test.  java.lang.Throwable  "
1,handleOutputResultSets should be available on the JDBC-EE connector,The handleOutputResultSets attribute should be available in Mule >3.3.3 and >3.4.0 (see JIRA EE-3093) currently Mule Studio (3.4) marks this as an invalid attribute. 
2,Support http static resource handler in Studio,Please add support for HTTP Static Resource Handler to Studio (both GUI and XML).
2,Add new APIkit flow component into Studio,"Add a new flow component for APIkit into Studio. This component is similar to an ordinary flow, but it adds two attributes: resource and action. The config XML for this new element should looks like:    {code:xml}  <apikit:flow name=""flowName"" resource=""/"
1,Add new Rest Processor element into Studio,"The XML config code for the new element must be:  {code:xml}  <apikit:rest-processor config=""pathToAYamlFile""/>  {code}"
1,Add a new routing strategy in the Dynamic Router,A new routing strategy should be added to the routing strategy combo named: dynamic-round-robin. The configuration is the same as in the other two options: dynamic-first-successful and dynamic-all. The new element will look like:    {code}  <dynamic-round
1,Add support for Retina display,Currently fonts are displayed in low-res which does not look good on Macs with Retina displays. The fix is trivial: http://stackoverflow.com/questions/13003511/eclipse-juno-and-retina-resolution  
2,Integrate ESB release & Cloud Connectors,Build tasks + QA on integrating release versions of everything into Studio.
1,When you open Studio for the first time you get a part already exists error in the error log,Steps to reproduce:   1.- Build and open Studio   2.- Go to the error log     Issue: you get 2 Part already exists error     {code}  Part already exists in page layout: org.eclipse.ui.console.ConsoleView.  Part already exists in page layout: org.eclipse.j
3,DataMapper does not release memory,"Each time you click on the datamapper mp in the message flow view, the graph is executed, taking (aprox) 50MB ram to do it. The problem is that the memory is never released. Then, you click again, and you have 50MB ram less.     You reach a point when stu"
2,Add new Router Processor element into Studio,"Add new Router Processor element into Studio. This also imply adding a new global element to be referenced by a config-ref. The generated XML config should look like follow:    {code:xml}          <apikit:config name=""router config"" raml=""/User/home/sampl"
2,Modify and refactor APIKit plugin,"This includes moving the API definition wizard to the RAML editor plugin, removing all Mule dependencies from the wizard, and changes to the generation of all Studio wizards to contribute to a generic perspective."
2,Hide native query editor support,There will connectors that won't support native query language. In these cases DevKit should flag them and Studio should hide/disable the native query textarea.
4,"New Properties Editors: when pressing CMD + S or CTRL + S the changes in the editor should be reflected in the file, and the file should be saved","For example when configuring a query this is very annoying,     1.- Open a SFDC CC,  2.- Select the query operation   3.- Configure a query     Now, in order to save that query you need first to change the focus of the Message Processor, after that file i"
1,APIKIT: Drag and Dropping apikit router to the flow is breaking the project,After drag and droping apikit router into a project the following error is displayed and no other component can be drag and drop after that.    {code}  java.lang.RuntimeException: Unknown node definition: http://www.mulesoft.org/schema/mule/apikit/router 
2,Add DSQL support for Full Text Search queries,# Design DSQL to represent full text query  # Modify Mule Common to support this
2,DSQL should support spaces in field name,*Requirement*: Fields which have a space in the name should be supported (whether it's by convention or other means). An example is Marketo custom fields.
2,Design DSQL changes to support DataSense Query Improvements,"Need to create technical specs so that DSQL supports:  * Full text search * Selecting all fields when fields selection is not possible (For example using '*', like in SELECT * FROM ...) * Fields which name contain spaces (for example: SELECT a FROM b wher"
2,Query Builder UI support for non field selection,"As a Studio user I should be able to create a DSQL query graphically for cases where field selection is not supported for a type.  If field level selection is not supported, then the studio interface should not acceptance it and DSQL should only allow ""*"""
2,Poll: improve watermark validation,When using watermark in a poll the flow the processing strategy of the flow should be set to synchronous. Studio should validate this. 
2,Merge new DataMapper threading model,Merge and test new version of datamapper with new threading model.  Use cases: - XML to XML  Goal: - Understand improvements of the new threading model Clover provided. - Improve performance on DataMapper - Characterized performance.
2,Spec Hybrid Metadata,Spec out the solution for hybrid metadata connectors:    * Netsuite  * Zuora    This should cover the whole experience from DevKit to Studio/DataMapper
1,Apikit: src/main/api folder is not being imported from previously exported mule projects,"When the user imports a mule project, the src/main/api folder with the yaml files are not automatically imported.    "
1,Apikit: When importing a Mule project with apikit router component the apikit library is not added to the project,"When importing a mule project that has an apikit router component in it, studio is not adding the apikit library to the project. "
2,Release 3.4.1,We need to package:    * Studio Andes + Bug Fixing  * Mule ESB Andes + Latest devkit support patch  * Mule ESB 3.4.1  * Latest versions of Cloud Connectors built with latest DevKit  * Update site of Studio Andes + Bug Fixing in 3.5 update site
2,Remove JDBC jars from Clover distribution,See private comment for description.
1,"tracking:enable-default-events=""false"" is removed from the flow configuration","If I write tracking:enable-default-events=""false"" in the xml editor view after saving and moving to the message flow editor, the tracking:enable-default-events=""false"" is removed.     this affects cloudhub users who needs to have tracking:enable-default-e"
1,Autodelete attribute get removed from the sftp connector if you edit the flow from the visual UI,"Step to reproduce:    * Past the following connector configuration  {code:xml}  <sftp:connector name=""sftpConnector"" doc:name=""SFTP"" validateConnections=""true"" autoDelete=""false""/>  {code}  * Get to the UI view and add anything to the flow.    When you go"
2,Studio is trying to reach external system for arguments with no dynamic metadata available,Studio is trying to reach external system for arguments with no dynamic metadata available. This used to work in 3.4 but got broken in 3.5-Andes.
2,QueryBuilder dialog has slow refresh,QueryBuilder dialog has slow refresh rate leading to strange behaviour with the list components.
2,AssertionFailedError when using Zuora with QueryBuidler,# Install Zuora connector; # create a connector config-ref with credentials # Select find operation # go to query builder # select Account object  You receive the following exception:  org.eclipse.core.runtime.AssertionFailedException: null argument:   or
2,Phantom errors in Mule Studio project,The attached Mule Studio project (Using 3.5-Andes) shows red cross error indications on the 'get:/teams/{teamId}' flow and a number of other flows. This even though there is no actual errors.     Project can be found here:    https://docs.google.com/file/
2,APIkit flows can not be visually debugged with Visual Flow Debugger,"Using Mule 3.5.0-andes and a flow which is named according to the convention of verb:/path/to/resource and OAuth validators are in use, the Message Processors on this flow can be stepped through with Debugger, but they are not painted graphically so one c"
1,Associate the XML editor with WSDL files,it would be nice that by default WSDL files could be opened with the XML editor instead of the text editor as it is currently.
3,Test upgrade from Studio 3.4 to Studio Bighorn,Test upgrade from Mule Studio 3.4 to Mule Studio 3.5.0-Andes.
2,Refactor Studio framework to support top level elements via Framework XML files.,"Refactor Studio framework to support top level elements via Framework XML files. Clean up code regarding flows, subflows and exception strategies. Create the corresponding xml files for these elements."
2,Query Builder: changing the selected type doesn't reset the selected fields,"Steps to reproduce:  # Open the query builder dialog  # Select any type (type1)  # Select any field from that type (lets say, Account)  # Change the selected TYPE (type2)  # Select any field from that other type (lets say, Lead)  # Hit OK  * Expected: a q"
1,SAP Inbound endpoints configures TID handler for sRFC type,"When type is srfc, then no TID handler is required in the endpoint configuration (The connector will ignore it)"
1, NullPointerException when doing test connection in SAP,NullPointer in method getExternalContributionsFrom of class CoreUtils
2,Integrate Mock cloud connectors to the Studio build,Integrate the new mock cloud connectors to the studio build so that we can develop tests against them and run them through maven
2,Cron syntax support for <poll> in Studio,"Support new cron syntax in Studio. See James for mockups.    Acceptance criteria:  * If editing a <poll> with the old frequency syntax, it should use the new syntax going forward."
1,Re-write tooltips for new watermark feature,The tool-tips for the new watermark are very complex.  I propose the following changes:  Variable Name: This attribute signals both the object store key that will be used to store this watermark as also the name of the flow variable in which its value wil
2,Service auto-discovery studio behaviour,"As a Studio developer, I would like to be able to use the Service auto-discovery feature of the Anypoint Service Registry as follows:  - Be able graphically configure the service configuration information as a global element by configuring it through the "
1,"APIkit example name, description",#NAME?
2,Double metadata fetching in Query Builder editors,"While creating a DSQL query, if you drag from a type (in the Types list) and drop into another element from the same list, two progress bar will be shown, instead of just only one.   It seems like is trying to fetch the same metadata (for that specific ty"
2,ASR Scenario2 file for 3.4.0 does not open in Andes version of Studio even when set to 3.4.0 runtime,"This file: http://mulesoft-public.s3.amazonaws.com/examples/scenario2_R2.zip  works fine in my old installation of Studio 3.4.0. (To open it, you have to unzip it first and then import it as a Mule project from external location.)    When I try the same t"
1,Jar files in other projects added to classpath of current project are not exported,"If you add to the classpath of the current project a jar file located in other project in the same workspace, it doesn't get exported and an exception is thrown."
2,Drop a Flow ref into a poll scope update the XML but not the UI,If you drop a flow ref into an empty poll scope the flow ref never appears in the UI but it appears in the XML.   If you switch to XML change something in the component and then switch to UI again the element appears normally.   
2,Query builder: ability to browse and select the single fields inside each pojo,The user should be able to select individual fields of pojo fields in the query builder resulting in SELECT PojoName.FieldName from type. Also the user should be able to select the whole pojo resulting in SELECT PojoName FROM type.
2,ConfigurationException thrown when selecting watermark on poll,"When selecting watermark on poll, the processing strategy for the flow must be sync, but it isn't so keeps throwing configuration exception. The solution should be set the flow as sync when the watermark option is selected."
2,Add support in Studio to allow the contribution of external folders to export and import wizards,"These days, import and export wizards jobs only manage mule projects folders. That's, the static folders that a mule project has.     As an Studio developer, I would like to have the possibility to contribute folders (i.e. src/main/api folder) to a projec"
1,"When importing a project from zip and choosing an ESB runtime different than the one in the project, the runtime is inconsistent","Steps to reproduce:  # Create a project with X runtime  # Export it to deployable archive  # Import it back again, using Y runtime  * The project ends up having an ESB Runtime with the name of Y, but with the jars of X"
2,create a new project from a template lets you create an empty project without ends the wizard ,"-open the new project wizard (file->new -> new Mule Project)  -write a project name and a description  -select the ""create project based on a existing template"" checkbox  -change the selected runtime    the template selection is lost and the wizard lets y"
2,APIKit 'Generate Flows' option improvements,"The Generate Flows option of APIkit in Studio should appear as an option both on the top level project folder as well as on individual RAML files. When the top level project folder is selected, then all of the RAML files in the project should have their f"
2,Pre-populate the options of the APIkit router when only a single option exists,"As a Studio designer, when configuring the APIkit router through the Studio wizard, I would like to have all of the fields (method, flow, resource, and any other that may apply) pre-populated with their value when only a single possible value exists. "
1,Service auto-discovery icon and name in Studio,#NAME?
2,Return type of native queries is lost when project is reloaded.,"Return type of native queries is lost when project is reloaded. The cache information is stored ok, though."
2,Removing SAP libraries does not update mule-project.xml in development environment (running from Eclipse),Removing SAP libraries does not update mule-project.xml in development environment (running from Eclipse).  This is caused by a difference in how the bundles are present in the framework when they are part of the project that is being run.    This works w
2,Use only the selected connector's jars in Connectivity Testing and DataSense,"Use only the selected connector's jars in Connectivity Testing and DataSense. Today all the connectors are added to the service classpath, leading to potential jar version clashes and incompatibilities. For example, add only the Salesforce libraries to th"
2,Studio allows you to create a new project when there is one already present with the same name,"When creating a new Mule project, Studio allows you to use a name of another project which is already present on disk (but not in your workspace).    Steps to reproduce:    1) Create a new Mule Project and call it ""MyProject""  2) Delete this project from "
2,Runtime classloader should have the same order as the onprem ESB,"Rigth now the order in which we create the server classloader, it is not the same order as the ESB.    Currently the plugin.xml file of our runtimes look like:    {code}           <classpath              label=""Resources directory""              path=""mule"
2,Improve the dialog when attempting to relaunch a currently running mule application,"When a user has a mule app running, they can attempt to start the app again.  When they do this, a dialog pops up warning that they ""have a running instance of an embedded Mule ESB runtime"".  It then provides information on how to shutdown the currenlty r"
2,New default debugging perspective,"This is an improvement for the debugging perspective, this is more like the Java debugging and it gives you visibility of the console and the debugging and the flow and the different files, all at the same time.     It's much better when you do poll debug"
2,The 8K bug: datamapper only process csv headers lower than 8k characters.,"when generates the metadata, DM, only can process headers of 8k of lenght.     "
2,Controlled Error Policy raised ClassCastException when try to load Mapping Properties,"in a mapping, edit the input properties.  Change the error policy to Controlled and assign a max errors number.   save it.     When you try to load again the properties it will throw an Exception. "
2,Analyze top level element changes/refactor to support Batch,We need to evaluate and come to a decision whether we are:    # Refactoring all top level elements  # Adding batch on top of what we have right now  # Creating new support for top level elements and only implement batch with the new model
2,Mule ESB Threads are not always stopped,The notification server not always goes down. This will require changes in ESB code.
3,Create Jubula plugin to support new Property Editors,Need to add functionality to be able to test the new editors.  Acceptance Criteria:  - Running our current test suite with the new plugin
2,Integrate Mock connector to Studio build,Add Mock connector to Studio build.
2,Fix flaky Import/Export Tests,Fix existing tests and add more.
2,Two-way editing tests for all Transports,Create a 2-way editing automated tests for all transports
1,Define the user experience when changing Runtime (downgrade/upgrade connectors),Offer the user the chance to change all connectors when he changes the runtime.
2,Batch Module Mockups,Close Batch UI mockups
2,Property editor should open for new components dropped into workspace,"When a user drops a new component into the workspace, the properties editor should automatically open for the new component.  "
2,Improve locking in DataSense Caches ,Improve locking in the dataSense caches in order to reduce locking because of accesses to the cache.
2,Add a timeout to DataSense related connection threads,"Add a timeout to DataSense related connection threads. Add a preference panel to allow configuration of this value. Set the default to 60 seconds. If set to 0 or -1, there is no time limit."
2,"""Enable DataSense"" connector option not taken into account if the file containing the connector is not saved","If the file containing the connector with the ""Enable DataSense"" option set to true is not saved, this option is not taken into account and static metadata is used. :(  "
2,Doc name not been displayed in some cases,"When using the ""Message Flow"" view for developing in Studio, I cannot see the Doc name I've set.  For example, I have this code snippet:  {code:xml}  <objectstore:retrieve config-ref=""ObjectStore"" key=""#[string:#[sessionVars['tenantId']].pollingStatus]"" d"
2,Migrate DataMapper performance improvements to Mule 3.4.2,Merge performance improvements in Mule 3.4.2
3,Analyze autocompletion for all elements text boxes,Analyze what will take to implement STUDIO-3291.
1,Allow disabling stats collections from Studio preferences,When Studio starts it sends a message indicating this. Users should be able to disable this behavior.
2,Repair Jubula sanity tests and Endpoint tests,Repair Jubula sanity tests and Endpoint tests
3,"Create Jubula automated tests for the Services Essential training: LABS 1, 2 and 3","Create Jubula automated tests for the Services Essential training Labs 1, 2, and 3"
1,New Project Dialog Mockups,Overhaul the new project dialog and improve UX.  Also will impact Studio examples.
2,Palette Simplification: Connector/Endpoint Simplification,Brainstorm and propose ways to simplify the current connector/cloudconnector/endpoints framework.
2,Clean up help menu and contextual help,"Clean up the Help menu, and tidy up the contextual help"
2,Make mule examples compatible with version control (AKA remove the zips),remove the zips and make it work
3,Batch UI,Implement Batch UI.
2,XML autocompletion for Batch XML component,Add XML autocompletion support for Batch
2,add support for 3.4.2 examples,add support for 3.4.2 compatible examples and make it work
2,improve MEL parser ,"improve mel parser to recognize fields, method calls, parameters, keywords and regions. In order to improve the proposals"
2,Create Mule 3.4.2 runtime plugin,This runtime has the same changes as 3.5.0 so that we can improve Classpath issues.
1,Schema validation filter is missing two attributes,"The filter is missing the following two attributes:  * errorHandler-ref * resourceResolver-ref  The XSD is as follow: {code}                <xsd:attribute name=""resourceResolver-ref"" type=""xsd:string"">                     <xsd:annotation>                 "
2,"Improve ""New Project"" creation process","Improve new project creation experience through changing the ""New Mule Project"" wizard.    Scope of changes includes: Consolidating wizard steps into one easy screen (excluding the ""Java Project"" dialogs) Removing example projects Improve deployment runti"
2,"Add ""New Mule Project from Example"" wizard","Mule Example Projects are being removed from the ""New Mule Project"" wizard, and need to find a new home.    They will become a new ""Mule Project from Example"" option in the ""New"" wizard (under the Mule folder, see mockups for clarification)    This entail"
2,Opening Project in Project Explorer immediately expands folders to expose flow files,"When a user double clicks on closed project in the Package Explorer, the project should expand and allow a user to immediately open a flow file. (Currently, user must expand project, then expand the flows file)"
2,NPE from preview panel when a mapping to XML fails,*create a mapping from something to XML.   *Do it fail for any reason.   
2,JSON to Object transformer should have return type on main page,"In working with the JSON to Object transformer, I'm finding that it is most useful to have that Return Class in a place that doesn't make it seem weird.  The Mapper reference I think might want to have it's own separate tab if people want to use that.    "
2,Change the name for Batch containers (input and on-complete),"The new containers names are:  * input * on-complete  Also, the accept record attribute on the step should be updated (See EE-3494)"
2,Integrate Batch with Debugger,As a Studio user I want to debug inside batch components.
2,Add basic DataSense propagation to batch,There should be DataSense propagation inside batch components.  This basic propagation should treat the different batch components as a single flow.  * The payload for the batch step should be an element of the List in the last block in the input section 
1,Add support for batch aggregator,As a Studio user I want to use in the UI batch aggregator element.
2,Add support for batch message sources,As a Studio user I want to be able to configure batch message sources.    Currently only one-way inbound endpoints will be supported.
1,Batch steps should only be allowed inside batch process scope,Today there is no validation and batch steps can be added in multiple places.    This should also be checked during drag&drop.
1,Dragging batch job into canvas should pre-populate with 1 step,Dragging batch job into canvas should pre-populate with 1 step so as to improve usability.
1,Create the step container when a component is drag & droped inside the batch process scope,Create the step container when a component is drag & droped inside the batch process scope
1,Threading profile for batch,As a user I want to configure the threading profile for batch    {code}  TODO: paste XML snippet.  {code}
2,DataSense integration with Autocompletion,Auto completion engine should be able to offer DataSense information.
2,Changing runtime usability improvements,As a user I will like that changing the runtime offer better options to automatically upgrade all connectors.
2,Add set record variable component,Add the set record variable component
2,Add support for new DataSense failure types,For better user feedback we should add two new Failure Types to Common lib and then use it in Studio:    * UNKNOWN_METADATA_KEY: When the provided metadata key is invalid or inexistant  * NO_DATASENSE_AVAILABLE: When datasense cannot be retrieved or is no
2,Create an automatic backup of the Jubula Database in the Amazon S3,"All Jubula automated tests are saved in a Database in a VM on our local sever, create a backup job for this DB "
1,Change CloudHub Runtime name to CloudHub Mule Runtime (Dec 2013),Change the server label for new release.
1,UI improvements to the Connections Explorer view,Improvements that should be made:  - Place the toolbar to the right of the search filter.  - Align the viewers closer to the filter and the toolbar.  - Change the background color of the toolbar and filter's parent so that it will look well in Windows OS.
2,Upgrade SAP Connector to 2.1.1,Upgrade SAP Connector to 2.1.1
1,Add support for new Watermark attributes,Add support for new attributes as defined in: MULE-7113
1,Studio changes required for ASR rebranding,"- Modify the agent configuration screens so that all instances of Anypoint Service Registry are changed to ""Anypoint Platform""  - Need to change the default URL of the host from *agent-registry.mulesoft.com* to *anypoint-agent.mulesoft.com*    - Modify th"
2,"Input, process records and on-complete section should be vertically aligned","It would look a lot cleaner if the elements in the input, process records, and on-complete section were vertically aligned. See screenshot."
2,[Core Studio] Remove duplicate elements in core.xml,"There are many duplicate elements in core.xml    Duplicate entry detected! http://www.mulesoft.org/schema/mule/core/async - Please, remove it!  Duplicate entry detected! http://www.mulesoft.org/schema/mule/core/flow-ref - Please, remove it!  Duplicate ent"
1,Replace Batch icons with the final ones.,Replace Batch icons with the final ones provided by James Hall.
2,Server definitions don't accept two localIds for different versions,Right now each server loads all definitions and filters when an element is retrieved from the definition. When creating the server definition we need to only add the elements related to that particular server version.    This will allow to have two localI
2,Element: Multi transaction is not allowed to be child of element   VM,"Multi-transaction support for VM endpoints was added to Mule ESB in version 3.3.0    When nesting the ee:multi-transaction element inside a VM inbound or outbound endpoint, Studio marks that element as wrong, with the message:    *{color:red}Element: Mult"
1,DataMapper: Improve UI for user generated CSV window,Please see attached mockups.
2,Adjust field truncation and default rule expression checkboxes,"The checkboxes appear to be mutually exclusive, but don't act that way.    Please see attached mockup for guidance on implementation, and ping me with any questions you have."
2,Problem with Undo,"Steps to reproduce:  1.- Create a project with 2 flows  2.- Select the 2 flows  3.- Delete them   4.- CMD + Z     Issue: you get the followed exception     {code}   java.lang.IndexOutOfBoundsException: Index: 2, Size: 1    java.util.ArrayList.add(ArrayLis"
1,Typo: DataMapper error message,"Please fix the ""required"" typo in the datamapper error list window. See attached screenshot for location."
3,Cloud Connector: Deselect all default operations,"By default every cloud connector has an operation selected, which often presents errors to users before they configure the operation.  Users frequently get distracted by the errors and it causes friction.      Please set the default operation to a simple "
1,"DataMapper: Capitalize ""File (N)ame:""","Capitalize ""N"" in ""File name:"" in the first screen of DataMapper.    (See attached screenshot)"
2,Propagation rules for properties,"As a Studio user I want message properties, other than payload, to be propagated through the flow."
2,DataSense support for message properties,The DataSense Model should be extended to support metadata for message properties and variables (Today there is only support for payload)
2,DataSense support for enrichers,"As a Studio user I will like to have an enricher changing the datasense model.    We will need to define the rules for this, and what expressions at target level can be parsed to determine the destination of the metadata type."
2,onUnaccepted not available for idempotent-message-filter in studio,Support for onUnaccepted in idempotent-message-filter was added in #MULE-6556  However this attribute does not show up in the component properties when editing a idempotent-message-filter in the MuleStudio. Neither does it show in the auto completion.    
2,Define MVP for Mule Labs,Define MVP for Mule Labs
2,Design Web Services Consumer,This requires    # Defining Stories and Dependencies  # Close MVP  # Create Mockups
2,Create Web Services Consumer Editor (UI),"As a user I will like to configure Web Services Component through Studio UI.    * be able to discover a WSDL on my filesystem  * be able to type in a URL for a WSDL  * be able to choose the service, port, operation (based on WSDL) rather than type them in"
2,DataMapper: Deleting a filter in visual map leaves the folder collapsed,"There is an issue with Datamapper's filtering.      Steps to recreate:  1. Set up a DM mapping (doesn't matter what you're mapping)  2. Start typing a filter (either the input or output, doesn't matter), but ensure that your filter will have a result  3. "
